"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2017","1.2640","1.2640","1.2640","1.2640","","0.54%"
"09/24/2017","1.2571","1.2571","1.2571","1.2571","","0.99%"
"09/17/2017","1.2449","1.2449","1.2449","1.2449","","0.21%"
"09/10/2017","1.2423","1.2423","1.2423","1.2423","","0.62%"
"09/03/2017","1.2346","1.2346","1.2346","1.2346","","-0.09%"
"08/27/2017","1.2357","1.2357","1.2357","1.2357","","-0.60%"
"08/20/2017","1.2432","1.2432","1.2432","1.2432","","-0.51%"
"08/13/2017","1.2495","1.2495","1.2495","1.2495","","-0.55%"
"08/06/2017","1.2565","1.2565","1.2565","1.2565","","-0.20%"
"07/30/2017","1.2590","1.2590","1.2590","1.2590","","1.25%"
"07/23/2017","1.2434","1.2434","1.2434","1.2434","","0.04%"
"07/16/2017","1.2429","1.2429","1.2429","1.2429","","0.36%"
"07/09/2017","1.2385","1.2385","1.2385","1.2385","","-0.12%"
"07/02/2017","1.2400","1.2400","1.2400","1.2400","","1.36%"
"06/25/2017","1.2233","1.2233","1.2233","1.2233","","-0.53%"
"06/18/2017","1.2298","1.2298","1.2298","1.2298","","0.02%"
"06/11/2017","1.2295","1.2295","1.2295","1.2295","","-0.66%"
"06/04/2017","1.2377","1.2377","1.2377","1.2377","","0.24%"
"05/28/2017","1.2347","1.2347","1.2347","1.2347","","-0.08%"
"05/21/2017","1.2357","1.2357","1.2357","1.2357","","0.65%"
"05/14/2017","1.2277","1.2277","1.2277","1.2277","","-0.02%"
"05/07/2017","1.2279","1.2279","1.2279","1.2279","","0.08%"
"04/30/2017","1.2270","1.2270","1.2270","1.2270","","0.13%"
"04/23/2017","1.2254","1.2254","1.2254","1.2254","","-1.23%"
"04/16/2017","1.2406","1.2406","1.2406","1.2406","","0.26%"
"04/09/2017","1.2374","1.2374","1.2374","1.2374","","-0.82%"
"04/02/2017","1.2476","1.2476","1.2476","1.2476","","2.28%"
"03/26/2017","1.2198","1.2198","1.2198","1.2198","","0.70%"
"03/19/2017","1.2113","1.2113","1.2113","1.2113","","-0.03%"
"03/12/2017","1.2117","1.2117","1.2117","1.2117","","-0.99%"
"03/05/2017","1.2238","1.2238","1.2238","1.2238","","1.59%"
"02/26/2017","1.2046","1.2046","1.2046","1.2046","","1.54%"
"02/19/2017","1.1863","1.1863","1.1863","1.1863","","-1.95%"
"02/12/2017","1.2098","1.2098","1.2098","1.2098","","-0.41%"
"02/05/2017","1.2148","1.2148","1.2148","1.2148","","0.90%"
"01/29/2017","1.2040","1.2040","1.2040","1.2040","","-1.55%"
