"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2023","3.640","3.640","3.640","3.640","","0.13%"
"09/11/2023","3.636","3.636","3.636","3.636","","0.90%"
"09/08/2023","3.603","3.603","3.603","3.603","","-1.30%"
"09/07/2023","3.651","3.651","3.651","3.651","","-0.20%"
"09/06/2023","3.658","3.658","3.658","3.658","","-0.25%"
"09/05/2023","3.667","3.667","3.667","3.667","","0.23%"
"09/04/2023","3.659","3.659","3.659","3.659","","0.33%"
"09/01/2023","3.647","3.647","3.647","3.647","","2.31%"
"08/31/2023","3.564","3.564","3.564","3.564","","0.83%"
"08/29/2023","3.535","3.535","3.535","3.535","","1.15%"
"08/28/2023","3.495","3.495","3.495","3.495","","-3.34%"
"08/25/2023","3.615","3.615","3.615","3.615","","0.28%"
"08/24/2023","3.605","3.605","3.605","3.605","","0.41%"
"08/23/2023","3.591","3.591","3.591","3.591","","1.27%"
"08/22/2023","3.546","3.546","3.546","3.546","","1.94%"
"08/21/2023","3.478","3.478","3.478","3.478","","-1.40%"
"08/18/2023","3.528","3.528","3.528","3.528","","-0.49%"
"08/17/2023","3.545","3.545","3.545","3.545","","-0.60%"
"08/16/2023","3.566","3.566","3.566","3.566","","0.02%"
"08/15/2023","3.566","3.566","3.566","3.566","","-0.18%"
"08/14/2023","3.572","3.572","3.572","3.572","","-1.42%"
"08/11/2023","3.623","3.623","3.623","3.623","","0.27%"
"08/10/2023","3.613","3.613","3.613","3.613","","-0.03%"
"08/09/2023","3.615","3.615","3.615","3.615","","-0.50%"
"08/08/2023","3.633","3.633","3.633","3.633","","-0.41%"
"08/07/2023","3.648","3.648","3.648","3.648","","0.59%"
"08/04/2023","3.627","3.627","3.627","3.627","","-1.08%"
"08/03/2023","3.666","3.666","3.666","3.666","","-1.25%"
"08/02/2023","3.713","3.713","3.713","3.713","","-0.42%"
"08/01/2023","3.728","3.728","3.728","3.728","","0.68%"
"07/31/2023","3.703","3.703","3.703","3.703","","-0.36%"
"07/28/2023","3.716","3.716","3.716","3.716","","1.09%"
"07/27/2023","3.676","3.676","3.676","3.676","","0.02%"
"07/26/2023","3.676","3.676","3.676","3.676","","0.56%"
"07/25/2023","3.655","3.655","3.655","3.655","","-0.16%"
"07/24/2023","3.661","3.661","3.661","3.661","","-0.72%"
"07/21/2023","3.688","3.688","3.688","3.688","","-0.99%"
"07/20/2023","3.724","3.724","3.724","3.724","","1.36%"
"07/19/2023","3.674","3.674","3.674","3.674","","2.05%"
"07/18/2023","3.601","3.601","3.601","3.601","","0.00%"
"07/17/2023","3.601","3.601","3.601","3.601","","1.23%"
"07/14/2023","3.557","3.557","3.557","3.557","","0.96%"
"07/13/2023","3.524","3.524","3.524","3.524","","1.71%"
"07/12/2023","3.464","3.464","3.464","3.464","","0.56%"
"07/11/2023","3.445","3.445","3.445","3.445","","-0.19%"
"07/10/2023","3.451","3.451","3.451","3.451","","0.36%"
"07/07/2023","3.439","3.439","3.439","3.439","","-1.16%"
"07/06/2023","3.479","3.479","3.479","3.479","","-0.07%"
"07/05/2023","3.481","3.481","3.481","3.481","","-0.11%"
"07/04/2023","3.485","3.485","3.485","3.485","","2.27%"
"07/03/2023","3.408","3.408","3.408","3.408","","0.12%"
"06/27/2023","3.404","3.404","3.404","3.404","","2.19%"
"06/26/2023","3.331","3.331","3.331","3.331","","2.18%"
