LOCATION,SUBJECT,TIME,Value
AUT,RENT,2001-Q3,63.9181572
AUT,RENT,2001-Q4,63.54369319
AUT,RENT,2002-Q1,63.14576108
AUT,RENT,2002-Q2,63.76304912
AUT,RENT,2002-Q3,65.07248007
AUT,RENT,2002-Q4,66.20678782
AUT,RENT,2003-Q1,67.12921119
AUT,RENT,2003-Q2,67.67926196
AUT,RENT,2003-Q3,67.46041643
AUT,RENT,2003-Q4,67.15369103
AUT,RENT,2004-Q1,67.41280246
AUT,RENT,2004-Q2,68.0806246
AUT,RENT,2004-Q3,70.3077849
AUT,RENT,2004-Q4,73.00405077
AUT,RENT,2005-Q1,72.92176951
AUT,RENT,2005-Q2,71.46962202
AUT,RENT,2005-Q3,71.71967472
AUT,RENT,2005-Q4,72.25086864
AUT,RENT,2006-Q1,72.72965262
AUT,RENT,2006-Q2,73.94664303
AUT,RENT,2006-Q3,74.02013922
AUT,RENT,2006-Q4,74.13016146
AUT,RENT,2007-Q1,74.68522278
AUT,RENT,2007-Q2,75.28862141
AUT,RENT,2007-Q3,75.42710425
AUT,RENT,2007-Q4,75.21740919
AUT,RENT,2008-Q1,75.49444851
AUT,RENT,2008-Q2,75.74417133
AUT,RENT,2008-Q3,76.19324578
AUT,RENT,2008-Q4,76.95953286
AUT,RENT,2009-Q1,78.1269963
AUT,RENT,2009-Q2,79.1213016
AUT,RENT,2009-Q3,80.10037046
AUT,RENT,2009-Q4,81.34185335
AUT,RENT,2010-Q1,81.97329583
AUT,RENT,2010-Q2,82.44540796
AUT,RENT,2010-Q3,83.20471528
AUT,RENT,2010-Q4,83.61190546
AUT,RENT,2011-Q1,84.10337059
AUT,RENT,2011-Q2,85.01109073
AUT,RENT,2011-Q3,86.1313929
AUT,RENT,2011-Q4,86.98003277
AUT,RENT,2012-Q1,87.72800868
AUT,RENT,2012-Q2,89.23617574
AUT,RENT,2012-Q3,89.74245999
AUT,RENT,2012-Q4,90.59675599
AUT,RENT,2013-Q1,91.30118985
AUT,RENT,2013-Q2,91.79383936
AUT,RENT,2013-Q3,92.29221556
AUT,RENT,2013-Q4,93.01714812
AUT,RENT,2014-Q1,94.10733399
AUT,RENT,2014-Q2,95.1369407
AUT,RENT,2014-Q3,96.22614971
AUT,RENT,2014-Q4,97.56963179
AUT,RENT,2015-Q1,98.87444097
AUT,RENT,2015-Q2,99.85188219
AUT,RENT,2015-Q3,100.5484878
AUT,RENT,2015-Q4,100.725189
AUT,RENT,2016-Q1,101.4720603
AUT,RENT,2016-Q2,102.6325767
AUT,RENT,2016-Q3,103.5585526
AUT,RENT,2016-Q4,104.6682032
AUT,RENT,2017-Q1,105.6282671
AUT,RENT,2017-Q2,106.680334
AUT,RENT,2017-Q3,107.8991534
AUT,RENT,2017-Q4,109.1541421
AUT,RENT,2018-Q1,109.9588871
AUT,RENT,2018-Q2,110.7235503
AUT,RENT,2018-Q3,111.7702261
AUT,RENT,2018-Q4,112.8733366
AUT,RENT,2019-Q1,113.5387398
AUT,RENT,2019-Q2,114.350577
AUT,RENT,2019-Q3,115.0574108
AUT,RENT,2019-Q4,115.6102756
AUT,RENT,2020-Q1,116.7317684
AUT,RENT,2020-Q2,118.2289888
AUT,RENT,2020-Q3,120.3052237
AUT,RENT,2020-Q4,122.1134265
AUT,RENT,2021-Q1,123.0439138
AUT,RENT,2021-Q2,122.7802715
AUT,RENT,2021-Q3,120.8707483
AUT,RENT,2021-Q4,120.1141759
AUT,RENT,2022-Q1,120.4047772
AUT,RENT,2022-Q2,121.6948907
BEL,NOMINAL,1970-Q1,7.824234954
BEL,NOMINAL,1970-Q2,7.776979499
BEL,NOMINAL,1970-Q3,7.703585074
BEL,NOMINAL,1970-Q4,7.637457574
BEL,NOMINAL,1971-Q1,7.570193844
BEL,NOMINAL,1971-Q2,7.602675313
BEL,NOMINAL,1971-Q3,7.696178404
BEL,NOMINAL,1971-Q4,7.838815643
BEL,NOMINAL,1972-Q1,8.034920934
BEL,NOMINAL,1972-Q2,8.231569662
BEL,NOMINAL,1972-Q3,8.447788219
BEL,NOMINAL,1972-Q4,8.689239912
BEL,NOMINAL,1973-Q1,8.97122478
BEL,NOMINAL,1973-Q2,9.348213394
BEL,NOMINAL,1973-Q3,9.71726784
BEL,NOMINAL,1973-Q4,10.05720892
BEL,NOMINAL,1974-Q1,10.06821569
BEL,NOMINAL,1974-Q2,10.90352067
BEL,NOMINAL,1974-Q3,11.38125537
BEL,NOMINAL,1974-Q4,11.46745944
BEL,NOMINAL,1975-Q1,11.95344019
BEL,NOMINAL,1975-Q2,12.39957434
BEL,NOMINAL,1975-Q3,12.75776595
BEL,NOMINAL,1975-Q4,13.48338682
BEL,NOMINAL,1976-Q1,14.52125333
BEL,NOMINAL,1976-Q2,14.93452168
BEL,NOMINAL,1976-Q3,15.55316032
BEL,NOMINAL,1976-Q4,16.29868786
BEL,NOMINAL,1977-Q1,16.7251023
BEL,NOMINAL,1977-Q2,17.41369811
BEL,NOMINAL,1977-Q3,18.04873365
BEL,NOMINAL,1977-Q4,19.19644957
BEL,NOMINAL,1978-Q1,19.14058769
BEL,NOMINAL,1978-Q2,19.61118399
BEL,NOMINAL,1978-Q3,20.2624486
BEL,NOMINAL,1978-Q4,20.71058785
BEL,NOMINAL,1979-Q1,21.1078011
BEL,NOMINAL,1979-Q2,21.49696042
BEL,NOMINAL,1979-Q3,21.85277278
BEL,NOMINAL,1979-Q4,21.98240646
BEL,NOMINAL,1980-Q1,22.42738438
BEL,NOMINAL,1980-Q2,22.03830366
BEL,NOMINAL,1980-Q3,21.58576353
BEL,NOMINAL,1980-Q4,21.06219934
BEL,NOMINAL,1981-Q1,20.89194772
BEL,NOMINAL,1981-Q2,20.76405704
BEL,NOMINAL,1981-Q3,20.36513203
BEL,NOMINAL,1981-Q4,20.36922016
BEL,NOMINAL,1982-Q1,19.69959298
BEL,NOMINAL,1982-Q2,19.65230074
BEL,NOMINAL,1982-Q3,20.05083628
BEL,NOMINAL,1982-Q4,19.97790013
BEL,NOMINAL,1983-Q1,19.63334642
BEL,NOMINAL,1983-Q2,19.58636543
BEL,NOMINAL,1983-Q3,19.38419593
BEL,NOMINAL,1983-Q4,19.48788554
BEL,NOMINAL,1984-Q1,19.77798775
BEL,NOMINAL,1984-Q2,19.98897045
BEL,NOMINAL,1984-Q3,19.91893008
BEL,NOMINAL,1984-Q4,19.98765929
BEL,NOMINAL,1985-Q1,20.05090524
BEL,NOMINAL,1985-Q2,19.962564
BEL,NOMINAL,1985-Q3,20.30324839
BEL,NOMINAL,1985-Q4,20.52849977
BEL,NOMINAL,1986-Q1,20.54553865
BEL,NOMINAL,1986-Q2,20.90887625
BEL,NOMINAL,1986-Q3,21.55421592
BEL,NOMINAL,1986-Q4,21.61522173
BEL,NOMINAL,1987-Q1,22.13609778
BEL,NOMINAL,1987-Q2,22.28130589
BEL,NOMINAL,1987-Q3,22.66907794
BEL,NOMINAL,1987-Q4,22.94902091
BEL,NOMINAL,1988-Q1,23.24313008
BEL,NOMINAL,1988-Q2,24.17772145
BEL,NOMINAL,1988-Q3,24.66434924
BEL,NOMINAL,1988-Q4,25.20000875
BEL,NOMINAL,1989-Q1,26.34483896
BEL,NOMINAL,1989-Q2,27.26758428
BEL,NOMINAL,1989-Q3,27.94206528
BEL,NOMINAL,1989-Q4,29.21956976
BEL,NOMINAL,1990-Q1,30.10824605
BEL,NOMINAL,1990-Q2,30.27722949
BEL,NOMINAL,1990-Q3,30.81360692
BEL,NOMINAL,1990-Q4,31.30631987
BEL,NOMINAL,1991-Q1,31.49969433
BEL,NOMINAL,1991-Q2,31.22403691
BEL,NOMINAL,1991-Q3,32.24249656
BEL,NOMINAL,1991-Q4,32.75310522
BEL,NOMINAL,1992-Q1,33.33072828
BEL,NOMINAL,1992-Q2,34.28636041
BEL,NOMINAL,1992-Q3,34.25004236
BEL,NOMINAL,1992-Q4,34.36145401
BEL,NOMINAL,1993-Q1,34.81408481
BEL,NOMINAL,1993-Q2,35.8202853
BEL,NOMINAL,1993-Q3,35.7669856
BEL,NOMINAL,1993-Q4,37.06961342
BEL,NOMINAL,1994-Q1,37.49068037
BEL,NOMINAL,1994-Q2,37.99959712
BEL,NOMINAL,1994-Q3,38.54277909
BEL,NOMINAL,1994-Q4,38.62819767
BEL,NOMINAL,1995-Q1,39.39163186
BEL,NOMINAL,1995-Q2,39.52997993
BEL,NOMINAL,1995-Q3,40.0721443
BEL,NOMINAL,1995-Q4,40.56570422
BEL,NOMINAL,1996-Q1,40.13712897
BEL,NOMINAL,1996-Q2,40.62653883
BEL,NOMINAL,1996-Q3,40.76584807
BEL,NOMINAL,1996-Q4,41.49369333
BEL,NOMINAL,1997-Q1,40.1989197
BEL,NOMINAL,1997-Q2,41.67506723
BEL,NOMINAL,1997-Q3,42.20846929
BEL,NOMINAL,1997-Q4,42.86584687
BEL,NOMINAL,1998-Q1,43.48396728
BEL,NOMINAL,1998-Q2,43.71361952
BEL,NOMINAL,1998-Q3,44.90450793
BEL,NOMINAL,1998-Q4,45.44249727
BEL,NOMINAL,1999-Q1,46.39036051
BEL,NOMINAL,1999-Q2,47.35068253
BEL,NOMINAL,1999-Q3,48.29127561
BEL,NOMINAL,1999-Q4,48.12969269
BEL,NOMINAL,2000-Q1,49.50020882
BEL,NOMINAL,2000-Q2,49.85464291
BEL,NOMINAL,2000-Q3,49.95968749
BEL,NOMINAL,2000-Q4,51.14352064
BEL,NOMINAL,2001-Q1,51.72317566
BEL,NOMINAL,2001-Q2,52.37966543
BEL,NOMINAL,2001-Q3,52.83300893
BEL,NOMINAL,2001-Q4,53.23242346
BEL,NOMINAL,2002-Q1,54.18693668
BEL,NOMINAL,2002-Q2,55.42231908
BEL,NOMINAL,2002-Q3,56.46866357
BEL,NOMINAL,2002-Q4,57.54258824
BEL,NOMINAL,2003-Q1,58.11895888
BEL,NOMINAL,2003-Q2,58.99437419
BEL,NOMINAL,2003-Q3,60.24743632
BEL,NOMINAL,2003-Q4,61.68184214
BEL,NOMINAL,2004-Q1,62.90914597
BEL,NOMINAL,2004-Q2,63.62733777
BEL,NOMINAL,2004-Q3,65.68077082
BEL,NOMINAL,2004-Q4,67.59320448
BEL,NOMINAL,2005-Q1,70.05962164
BEL,NOMINAL,2005-Q2,71.45611673
BEL,NOMINAL,2005-Q3,73.31751294
BEL,NOMINAL,2005-Q4,75.31174869
BEL,NOMINAL,2006-Q1,77.06705449
BEL,NOMINAL,2006-Q2,78.99488041
BEL,NOMINAL,2006-Q3,80.58300309
BEL,NOMINAL,2006-Q4,81.816062
BEL,NOMINAL,2007-Q1,83.99419585
BEL,NOMINAL,2007-Q2,85.47956929
BEL,NOMINAL,2007-Q3,86.40557184
BEL,NOMINAL,2007-Q4,87.39566303
BEL,NOMINAL,2008-Q1,88.46007555
BEL,NOMINAL,2008-Q2,89.56020264
BEL,NOMINAL,2008-Q3,90.11288365
BEL,NOMINAL,2008-Q4,90.28783817
BEL,NOMINAL,2009-Q1,89.29222396
BEL,NOMINAL,2009-Q2,88.3362784
BEL,NOMINAL,2009-Q3,89.64131495
BEL,NOMINAL,2009-Q4,89.46218269
BEL,NOMINAL,2010-Q1,90.60687642
BEL,NOMINAL,2010-Q2,91.43064269
BEL,NOMINAL,2010-Q3,92.30635423
BEL,NOMINAL,2010-Q4,93.56612666
BEL,NOMINAL,2011-Q1,94.43138096
BEL,NOMINAL,2011-Q2,95.3048432
BEL,NOMINAL,2011-Q3,96.19659075
BEL,NOMINAL,2011-Q4,96.77018509
BEL,NOMINAL,2012-Q1,97.783217
BEL,NOMINAL,2012-Q2,97.83956922
BEL,NOMINAL,2012-Q3,97.83335353
BEL,NOMINAL,2012-Q4,97.79786025
BEL,NOMINAL,2013-Q1,98.90632552
BEL,NOMINAL,2013-Q2,99.04425913
BEL,NOMINAL,2013-Q3,99.04087515
BEL,NOMINAL,2013-Q4,98.8565402
BEL,NOMINAL,2014-Q1,97.6444448
BEL,NOMINAL,2014-Q2,98.17376568
BEL,NOMINAL,2014-Q3,98.0829054
BEL,NOMINAL,2014-Q4,99.76688412
BEL,NOMINAL,2015-Q1,98.19975371
BEL,NOMINAL,2015-Q2,99.77102214
BEL,NOMINAL,2015-Q3,100.7369755
BEL,NOMINAL,2015-Q4,101.2922486
BEL,NOMINAL,2016-Q1,101.2082695
BEL,NOMINAL,2016-Q2,102.3321749
BEL,NOMINAL,2016-Q3,103.1293444
BEL,NOMINAL,2016-Q4,103.8922112
BEL,NOMINAL,2017-Q1,105.6447107
BEL,NOMINAL,2017-Q2,105.3081824
BEL,NOMINAL,2017-Q3,106.924576
BEL,NOMINAL,2017-Q4,107.6135309
BEL,NOMINAL,2018-Q1,108.239966
BEL,NOMINAL,2018-Q2,109.4511571
BEL,NOMINAL,2018-Q3,109.6450647
BEL,NOMINAL,2018-Q4,110.3248122
BEL,NOMINAL,2019-Q1,112.1209453
BEL,NOMINAL,2019-Q2,112.7327854
BEL,NOMINAL,2019-Q3,114.6757309
BEL,NOMINAL,2019-Q4,115.5855384
BEL,NOMINAL,2020-Q1,116.0785839
BEL,NOMINAL,2020-Q2,117.7921315
BEL,NOMINAL,2020-Q3,118.3331634
BEL,NOMINAL,2020-Q4,122.1771212
BEL,NOMINAL,2021-Q1,124.1324967
BEL,NOMINAL,2021-Q2,126.49835
BEL,NOMINAL,2021-Q3,128.0615391
BEL,NOMINAL,2021-Q4,129.5376143
BEL,NOMINAL,2022-Q1,132.048387
BEL,RENT,1976-Q2,24.07578427
BEL,RENT,1976-Q3,24.54088024
BEL,RENT,1976-Q4,25.02482902
BEL,RENT,1977-Q1,25.91299935
BEL,RENT,1977-Q2,26.57122691
BEL,RENT,1977-Q3,27.11247256
BEL,RENT,1977-Q4,27.58760942
BEL,RENT,1978-Q1,28.04519558
BEL,RENT,1978-Q2,28.47569919
BEL,RENT,1978-Q3,28.97586598
BEL,RENT,1978-Q4,29.43407332
BEL,RENT,1979-Q1,29.78856436
BEL,RENT,1979-Q2,30.25883209
BEL,RENT,1979-Q3,30.653037
BEL,RENT,1979-Q4,31.09892678
BEL,RENT,1980-Q1,31.58321899
BEL,RENT,1980-Q2,32.19649716
BEL,RENT,1980-Q3,33.12469103
BEL,RENT,1980-Q4,34.10230812
BEL,RENT,1981-Q1,35.02288918
BEL,RENT,1981-Q2,35.74690893
BEL,RENT,1981-Q3,36.55115715
BEL,RENT,1981-Q4,37.06905884
BEL,RENT,1982-Q1,37.90241258
BEL,RENT,1982-Q2,38.68907279
BEL,RENT,1982-Q3,39.30529648
BEL,RENT,1982-Q4,40.23769845
BEL,RENT,1983-Q1,41.41752564
BEL,RENT,1983-Q2,42.27202564
BEL,RENT,1983-Q3,43.00058143
BEL,RENT,1983-Q4,43.51487454
BEL,RENT,1984-Q1,43.79302854
BEL,RENT,1984-Q2,44.44561995
BEL,RENT,1984-Q3,45.11489656
BEL,RENT,1984-Q4,45.61017837
BEL,RENT,1985-Q1,46.35905472
BEL,RENT,1985-Q2,46.68088697
BEL,RENT,1985-Q3,47.07600559
BEL,RENT,1985-Q4,47.7115868
BEL,RENT,1986-Q1,48.07414921
BEL,RENT,1986-Q2,48.47915314
BEL,RENT,1986-Q3,48.93456811
BEL,RENT,1986-Q4,49.37555416
BEL,RENT,1987-Q1,50.00906337
BEL,RENT,1987-Q2,50.65937215
BEL,RENT,1987-Q3,51.10265062
BEL,RENT,1987-Q4,51.40941909
BEL,RENT,1988-Q1,51.7624049
BEL,RENT,1988-Q2,52.36980598
BEL,RENT,1988-Q3,52.90637195
BEL,RENT,1988-Q4,53.53912296
BEL,RENT,1989-Q1,53.92714466
BEL,RENT,1989-Q2,54.29551667
BEL,RENT,1989-Q3,54.83498753
BEL,RENT,1989-Q4,55.30709752
BEL,RENT,1990-Q1,55.69020569
BEL,RENT,1990-Q2,56.10489146
BEL,RENT,1990-Q3,56.50075086
BEL,RENT,1990-Q4,57.0691389
BEL,RENT,1991-Q1,56.93438582
BEL,RENT,1991-Q2,57.70632019
BEL,RENT,1991-Q3,58.34975195
BEL,RENT,1991-Q4,59.15370945
BEL,RENT,1992-Q1,60.21882625
BEL,RENT,1992-Q2,61.09413135
BEL,RENT,1992-Q3,61.89702309
BEL,RENT,1992-Q4,62.58999774
BEL,RENT,1993-Q1,63.38973086
BEL,RENT,1993-Q2,64.34141711
BEL,RENT,1993-Q3,65.12715236
BEL,RENT,1993-Q4,65.91055907
BEL,RENT,1994-Q1,66.76973773
BEL,RENT,1994-Q2,67.36452486
BEL,RENT,1994-Q3,67.94964052
BEL,RENT,1994-Q4,68.47481718
BEL,RENT,1995-Q1,68.82052915
BEL,RENT,1995-Q2,69.33355641
BEL,RENT,1995-Q3,69.84402979
BEL,RENT,1995-Q4,70.34764553
BEL,RENT,1996-Q1,70.75638109
BEL,RENT,1996-Q2,71.13842039
BEL,RENT,1996-Q3,71.53298894
BEL,RENT,1996-Q4,71.80439097
BEL,RENT,1997-Q1,72.05509599
BEL,RENT,1997-Q2,72.36329316
BEL,RENT,1997-Q3,72.65454659
BEL,RENT,1997-Q4,72.96605602
BEL,RENT,1998-Q1,72.98356355
BEL,RENT,1998-Q2,73.21649237
BEL,RENT,1998-Q3,73.45586741
BEL,RENT,1998-Q4,73.76993868
BEL,RENT,1999-Q1,74.05329303
BEL,RENT,1999-Q2,74.31276549
BEL,RENT,1999-Q3,74.55570457
BEL,RENT,1999-Q4,74.80336924
BEL,RENT,2000-Q1,75.05685585
BEL,RENT,2000-Q2,75.36665604
BEL,RENT,2000-Q3,75.71111212
BEL,RENT,2000-Q4,76.03144866
BEL,RENT,2001-Q1,76.40126142
BEL,RENT,2001-Q2,76.78749058
BEL,RENT,2001-Q3,77.16374517
BEL,RENT,2001-Q4,77.65161593
BEL,RENT,2002-Q1,78.21235077
BEL,RENT,2002-Q2,78.71376921
BEL,RENT,2002-Q3,79.21158748
BEL,RENT,2002-Q4,79.66551622
BEL,RENT,2003-Q1,80.05214219
BEL,RENT,2003-Q2,80.48532193
BEL,RENT,2003-Q3,80.93023921
BEL,RENT,2003-Q4,81.30653088
BEL,RENT,2004-Q1,81.67694461
BEL,RENT,2004-Q2,82.0549344
BEL,RENT,2004-Q3,82.42016508
BEL,RENT,2004-Q4,82.77971059
BEL,RENT,2005-Q1,83.14137198
BEL,RENT,2005-Q2,83.56990831
BEL,RENT,2005-Q3,84.12676479
BEL,RENT,2005-Q4,84.63785008
BEL,RENT,2006-Q1,86.15092552
BEL,RENT,2006-Q2,86.49072347
BEL,RENT,2006-Q3,87.06923389
BEL,RENT,2006-Q4,87.46169316
BEL,RENT,2007-Q1,87.83469227
BEL,RENT,2007-Q2,88.23672026
BEL,RENT,2007-Q3,88.72695693
BEL,RENT,2007-Q4,89.14778709
BEL,RENT,2008-Q1,89.52312929
BEL,RENT,2008-Q2,89.99751957
BEL,RENT,2008-Q3,90.45134627
BEL,RENT,2008-Q4,90.94497194
BEL,RENT,2009-Q1,91.47396366
BEL,RENT,2009-Q2,91.94530724
BEL,RENT,2009-Q3,92.37928879
BEL,RENT,2009-Q4,92.62915794
BEL,RENT,2010-Q1,92.83294455
BEL,RENT,2010-Q2,93.02055434
BEL,RENT,2010-Q3,93.30656144
BEL,RENT,2010-Q4,93.60984763
BEL,RENT,2011-Q1,93.83927144
BEL,RENT,2011-Q2,94.14441151
BEL,RENT,2011-Q3,94.40249465
BEL,RENT,2011-Q4,94.73887069
BEL,RENT,2012-Q1,95.17457656
BEL,RENT,2012-Q2,95.56922652
BEL,RENT,2012-Q3,95.97403342
BEL,RENT,2012-Q4,96.22375222
BEL,RENT,2013-Q1,96.42238975
BEL,RENT,2013-Q2,96.81300692
BEL,RENT,2013-Q3,97.17515139
BEL,RENT,2013-Q4,97.57163104
BEL,RENT,2014-Q1,98.49132359
BEL,RENT,2014-Q2,98.82617261
BEL,RENT,2014-Q3,99.22591671
BEL,RENT,2014-Q4,99.5670568
BEL,RENT,2015-Q1,99.69488509
BEL,RENT,2015-Q2,99.84253978
BEL,RENT,2015-Q3,100.0983277
BEL,RENT,2015-Q4,100.3642474
BEL,RENT,2016-Q1,100.5789963
BEL,RENT,2016-Q2,100.8083912
BEL,RENT,2016-Q3,101.0681639
BEL,RENT,2016-Q4,101.3079789
BEL,RENT,2017-Q1,101.6063376
BEL,RENT,2017-Q2,101.8906985
BEL,RENT,2017-Q3,102.1732447
BEL,RENT,2017-Q4,102.4515498
BEL,RENT,2018-Q1,102.6593983
BEL,RENT,2018-Q2,102.9293852
BEL,RENT,2018-Q3,103.2895285
BEL,RENT,2018-Q4,103.4434189
BEL,RENT,2019-Q1,103.6787711
BEL,RENT,2019-Q2,103.9538302
BEL,RENT,2019-Q3,104.4348162
BEL,RENT,2019-Q4,104.6904137
BEL,RENT,2020-Q1,106.2638294
BEL,RENT,2020-Q2,106.7832163
BEL,RENT,2020-Q3,107.0104193
BEL,RENT,2020-Q4,107.874267
BEL,RENT,2021-Q1,108.2121387
BEL,RENT,2021-Q2,108.6854691
BEL,RENT,2021-Q3,109.4176257
BEL,RENT,2021-Q4,110.2976992
BEL,RENT,2022-Q1,110.8695418
BEL,RENT,2022-Q2,111.9971062
CAN,NOMINAL,1970-Q1,5.3234556
CAN,NOMINAL,1970-Q2,5.380914383
CAN,NOMINAL,1970-Q3,5.47707297
CAN,NOMINAL,1970-Q4,5.544089534
CAN,NOMINAL,1971-Q1,5.56150841
CAN,NOMINAL,1971-Q2,5.688669525
CAN,NOMINAL,1971-Q3,5.721922918
CAN,NOMINAL,1971-Q4,5.924798086
CAN,NOMINAL,1972-Q1,6.017522013
CAN,NOMINAL,1972-Q2,6.081633989
CAN,NOMINAL,1972-Q3,6.233709495
CAN,NOMINAL,1972-Q4,6.442640015
CAN,NOMINAL,1973-Q1,6.709095848
CAN,NOMINAL,1973-Q2,7.135773443
CAN,NOMINAL,1973-Q3,7.751060922
CAN,NOMINAL,1973-Q4,8.395471195
CAN,NOMINAL,1974-Q1,9.179420161
CAN,NOMINAL,1974-Q2,9.694145861
CAN,NOMINAL,1974-Q3,9.720301689
CAN,NOMINAL,1974-Q4,9.641301368
CAN,NOMINAL,1975-Q1,10.03595128
CAN,NOMINAL,1975-Q2,10.46228198
CAN,NOMINAL,1975-Q3,10.93299574
CAN,NOMINAL,1975-Q4,11.24629209
CAN,NOMINAL,1976-Q1,11.63010876
CAN,NOMINAL,1976-Q2,11.84950765
CAN,NOMINAL,1976-Q3,12.04191262
CAN,NOMINAL,1976-Q4,12.30558419
CAN,NOMINAL,1977-Q1,12.35343105
CAN,NOMINAL,1977-Q2,12.46903608
CAN,NOMINAL,1977-Q3,12.61208609
CAN,NOMINAL,1977-Q4,12.73529291
CAN,NOMINAL,1978-Q1,12.67774813
CAN,NOMINAL,1978-Q2,13.12099069
CAN,NOMINAL,1978-Q3,13.28417769
CAN,NOMINAL,1978-Q4,13.62857381
CAN,NOMINAL,1979-Q1,14.11148217
CAN,NOMINAL,1979-Q2,14.5065157
CAN,NOMINAL,1979-Q3,14.61862356
CAN,NOMINAL,1979-Q4,14.95597983
CAN,NOMINAL,1980-Q1,15.20125885
CAN,NOMINAL,1980-Q2,15.94313818
CAN,NOMINAL,1980-Q3,16.85082062
CAN,NOMINAL,1980-Q4,17.6479044
CAN,NOMINAL,1981-Q1,18.35512294
CAN,NOMINAL,1981-Q2,18.54252391
CAN,NOMINAL,1981-Q3,19.11492862
CAN,NOMINAL,1981-Q4,19.20292063
CAN,NOMINAL,1982-Q1,18.3116889
CAN,NOMINAL,1982-Q2,17.59674113
CAN,NOMINAL,1982-Q3,17.43447957
CAN,NOMINAL,1982-Q4,17.72097958
CAN,NOMINAL,1983-Q1,18.75649781
CAN,NOMINAL,1983-Q2,18.79744805
CAN,NOMINAL,1983-Q3,18.84367628
CAN,NOMINAL,1983-Q4,18.70111973
CAN,NOMINAL,1984-Q1,18.46885468
CAN,NOMINAL,1984-Q2,18.68542239
CAN,NOMINAL,1984-Q3,18.77055082
CAN,NOMINAL,1984-Q4,18.75451512
CAN,NOMINAL,1985-Q1,18.83851661
CAN,NOMINAL,1985-Q2,19.40411631
CAN,NOMINAL,1985-Q3,19.96384732
CAN,NOMINAL,1985-Q4,20.49339733
CAN,NOMINAL,1986-Q1,21.12871462
CAN,NOMINAL,1986-Q2,22.4788723
CAN,NOMINAL,1986-Q3,23.39495299
CAN,NOMINAL,1986-Q4,24.52590288
CAN,NOMINAL,1987-Q1,25.8957727
CAN,NOMINAL,1987-Q2,26.09560726
CAN,NOMINAL,1987-Q3,26.73038455
CAN,NOMINAL,1987-Q4,27.53955652
CAN,NOMINAL,1988-Q1,29.27324864
CAN,NOMINAL,1988-Q2,30.62418566
CAN,NOMINAL,1988-Q3,31.63565416
CAN,NOMINAL,1988-Q4,33.31228219
CAN,NOMINAL,1989-Q1,35.73030688
CAN,NOMINAL,1989-Q2,33.60225799
CAN,NOMINAL,1989-Q3,35.22627365
CAN,NOMINAL,1989-Q4,36.48297004
CAN,NOMINAL,1990-Q1,35.10070454
CAN,NOMINAL,1990-Q2,33.52544608
CAN,NOMINAL,1990-Q3,34.49355685
CAN,NOMINAL,1990-Q4,33.96342091
CAN,NOMINAL,1991-Q1,35.0904671
CAN,NOMINAL,1991-Q2,37.00311346
CAN,NOMINAL,1991-Q3,35.5725019
CAN,NOMINAL,1991-Q4,35.43459326
CAN,NOMINAL,1992-Q1,35.78457298
CAN,NOMINAL,1992-Q2,36.41124683
CAN,NOMINAL,1992-Q3,37.17294875
CAN,NOMINAL,1992-Q4,37.49111514
CAN,NOMINAL,1993-Q1,37.49891989
CAN,NOMINAL,1993-Q2,37.63714405
CAN,NOMINAL,1993-Q3,37.41461693
CAN,NOMINAL,1993-Q4,37.48987603
CAN,NOMINAL,1994-Q1,39.02041802
CAN,NOMINAL,1994-Q2,38.72290406
CAN,NOMINAL,1994-Q3,38.71674395
CAN,NOMINAL,1994-Q4,38.66825889
CAN,NOMINAL,1995-Q1,37.48395393
CAN,NOMINAL,1995-Q2,36.28677979
CAN,NOMINAL,1995-Q3,37.15845152
CAN,NOMINAL,1995-Q4,36.97870471
CAN,NOMINAL,1996-Q1,36.60409363
CAN,NOMINAL,1996-Q2,37.08041063
CAN,NOMINAL,1996-Q3,37.09460941
CAN,NOMINAL,1996-Q4,37.0910582
CAN,NOMINAL,1997-Q1,37.67889986
CAN,NOMINAL,1997-Q2,38.10003971
CAN,NOMINAL,1997-Q3,37.99654507
CAN,NOMINAL,1997-Q4,37.76422274
CAN,NOMINAL,1998-Q1,37.60944499
CAN,NOMINAL,1998-Q2,37.28356162
CAN,NOMINAL,1998-Q3,37.14560358
CAN,NOMINAL,1998-Q4,37.53812069
CAN,NOMINAL,1999-Q1,37.91417587
CAN,NOMINAL,1999-Q2,38.29227797
CAN,NOMINAL,1999-Q3,38.5486999
CAN,NOMINAL,1999-Q4,38.9446247
CAN,NOMINAL,2000-Q1,39.42060192
CAN,NOMINAL,2000-Q2,39.86189786
CAN,NOMINAL,2000-Q3,40.28300825
CAN,NOMINAL,2000-Q4,40.70419455
CAN,NOMINAL,2001-Q1,41.19028546
CAN,NOMINAL,2001-Q2,41.55156149
CAN,NOMINAL,2001-Q3,42.18525077
CAN,NOMINAL,2001-Q4,42.91959765
CAN,NOMINAL,2002-Q1,43.74608225
CAN,NOMINAL,2002-Q2,44.89169341
CAN,NOMINAL,2002-Q3,45.91698311
CAN,NOMINAL,2002-Q4,46.82118476
CAN,NOMINAL,2003-Q1,47.86509295
CAN,NOMINAL,2003-Q2,48.58078283
CAN,NOMINAL,2003-Q3,49.46505726
CAN,NOMINAL,2003-Q4,50.59022269
CAN,NOMINAL,2004-Q1,51.74566844
CAN,NOMINAL,2004-Q2,52.76623639
