symbol,date,value
JPY,12/18/2019,109.53
JPY,12/19/2019,109.37
JPY,12/20/2019,109.44
JPY,12/23/2019,109.39
JPY,12/24/2019,109.39
JPY,12/25/2019,109.35
JPY,12/26/2019,109.63
JPY,12/27/2019,109.41
JPY,12/30/2019,108.86
JPY,12/31/2019,108.61
JPY,01/01/2020,108.70
JPY,01/02/2020,108.57
JPY,01/03/2020,108.08
JPY,01/06/2020,108.36
JPY,01/07/2020,108.42
JPY,01/08/2020,109.12
JPY,01/09/2020,109.51
JPY,01/10/2020,109.46
JPY,01/13/2020,109.93
JPY,01/14/2020,109.97
JPY,01/15/2020,109.88
JPY,01/16/2020,110.14
JPY,01/17/2020,110.14
JPY,01/20/2020,110.18
JPY,01/21/2020,109.86
JPY,01/22/2020,109.83
JPY,01/23/2020,109.48
JPY,01/24/2020,109.27
JPY,01/27/2020,108.89
JPY,01/28/2020,109.13
JPY,01/29/2020,108.99
JPY,01/30/2020,108.95
JPY,01/31/2020,108.38
JPY,02/03/2020,108.67
JPY,02/04/2020,109.51
JPY,02/05/2020,109.80
JPY,02/06/2020,109.99
JPY,02/07/2020,109.72
JPY,02/10/2020,109.74
JPY,02/11/2020,109.77
JPY,02/12/2020,110.08
JPY,02/13/2020,109.81
JPY,02/14/2020,109.74
JPY,02/17/2020,109.88
JPY,02/18/2020,109.86
JPY,02/19/2020,111.35
JPY,02/20/2020,112.11
JPY,02/21/2020,111.57
JPY,02/24/2020,110.71
JPY,02/25/2020,110.18
JPY,02/26/2020,110.42
JPY,02/27/2020,109.58
JPY,02/28/2020,108.07
JPY,03/02/2020,108.30
JPY,03/03/2020,107.12
JPY,03/04/2020,107.52
JPY,03/05/2020,106.16
JPY,03/06/2020,105.30
JPY,03/09/2020,102.34
JPY,03/10/2020,105.63
JPY,03/11/2020,104.53
JPY,03/12/2020,104.63
JPY,03/13/2020,107.91
JPY,03/16/2020,105.85
JPY,03/17/2020,107.67
JPY,03/18/2020,108.06
JPY,03/19/2020,110.69
JPY,03/20/2020,110.80
JPY,03/23/2020,111.20
JPY,03/24/2020,111.21
JPY,03/25/2020,111.19
JPY,03/26/2020,109.58
JPY,03/27/2020,107.89
JPY,03/30/2020,107.81
JPY,03/31/2020,107.53
JPY,04/01/2020,107.15
JPY,04/02/2020,107.90
JPY,04/03/2020,108.45
JPY,04/06/2020,109.20
JPY,04/07/2020,108.70
JPY,04/08/2020,108.81
JPY,04/09/2020,108.46
JPY,04/10/2020,108.46
JPY,04/13/2020,107.76
JPY,04/14/2020,107.20
JPY,04/15/2020,107.47
JPY,04/16/2020,107.94
JPY,04/17/2020,107.51
JPY,04/20/2020,107.61
JPY,04/21/2020,107.76
JPY,04/22/2020,107.72
JPY,04/23/2020,107.58
JPY,04/24/2020,107.50
JPY,04/27/2020,107.22
JPY,04/28/2020,106.86
JPY,04/29/2020,106.70
JPY,04/30/2020,107.17
JPY,05/01/2020,106.93
JPY,05/04/2020,106.73
JPY,05/05/2020,106.58
JPY,05/06/2020,106.14
JPY,05/07/2020,106.27
JPY,05/08/2020,106.65
JPY,05/11/2020,107.66
JPY,05/12/2020,107.13
JPY,05/13/2020,107.02
JPY,05/14/2020,107.24
JPY,05/15/2020,107.02
JPY,05/18/2020,107.33
JPY,05/19/2020,107.68
JPY,05/20/2020,107.51
JPY,05/21/2020,107.61
JPY,05/22/2020,107.61
JPY,05/25/2020,107.69
JPY,05/26/2020,107.52
JPY,05/27/2020,107.71
JPY,05/28/2020,107.63
JPY,05/29/2020,107.77
JPY,06/01/2020,107.58
JPY,06/02/2020,108.66
JPY,06/03/2020,108.89
JPY,06/04/2020,109.13
JPY,06/05/2020,109.58
JPY,06/08/2020,108.42
JPY,06/09/2020,107.72
JPY,06/10/2020,107.09
JPY,06/11/2020,106.85
JPY,06/12/2020,107.34
JPY,06/15/2020,107.31
JPY,06/16/2020,107.32
JPY,06/17/2020,107.00
JPY,06/18/2020,106.96
JPY,06/19/2020,106.87
JPY,06/22/2020,106.87
JPY,06/23/2020,106.51
JPY,06/24/2020,107.02
JPY,06/25/2020,107.19
JPY,06/26/2020,107.21
JPY,06/29/2020,107.56
JPY,06/30/2020,107.92
JPY,07/01/2020,107.46
JPY,07/02/2020,107.48
JPY,07/03/2020,107.50
JPY,07/06/2020,107.35
JPY,07/07/2020,107.51
JPY,07/08/2020,107.25
JPY,07/09/2020,107.19
JPY,07/10/2020,106.89
JPY,07/13/2020,107.26
JPY,07/14/2020,107.23
JPY,07/15/2020,106.92
JPY,07/16/2020,107.26
JPY,07/17/2020,106.99
JPY,07/20/2020,107.24
JPY,07/21/2020,106.76
JPY,07/22/2020,107.14
JPY,07/23/2020,106.85
JPY,07/24/2020,106.12
JPY,07/27/2020,105.37
JPY,07/28/2020,105.08
JPY,07/29/2020,104.91
JPY,07/30/2020,104.72
JPY,07/31/2020,105.88
JPY,08/03/2020,105.94
JPY,08/04/2020,105.70
JPY,08/05/2020,105.57
JPY,08/06/2020,105.54
JPY,08/07/2020,105.91
JPY,08/10/2020,105.95
JPY,08/11/2020,106.48
JPY,08/12/2020,106.89
JPY,08/13/2020,106.92
JPY,08/14/2020,106.59
JPY,08/17/2020,105.99
JPY,08/18/2020,105.42
JPY,08/19/2020,106.10
JPY,08/20/2020,105.79
JPY,08/21/2020,105.78
JPY,08/24/2020,105.97
JPY,08/25/2020,106.36
JPY,08/26/2020,105.98
JPY,08/27/2020,106.55
JPY,08/28/2020,105.34
JPY,08/31/2020,105.89
JPY,09/01/2020,105.95
JPY,09/02/2020,106.18
JPY,09/03/2020,106.17
JPY,09/04/2020,106.23
JPY,09/07/2020,106.25
JPY,09/08/2020,106.01
JPY,09/09/2020,106.17
JPY,09/10/2020,106.13
JPY,09/11/2020,106.14
JPY,09/14/2020,105.72
JPY,09/15/2020,105.43
JPY,09/16/2020,104.94
JPY,09/17/2020,104.73
JPY,09/18/2020,104.55
JPY,09/21/2020,104.64
JPY,09/22/2020,104.91
JPY,09/23/2020,105.37
JPY,09/24/2020,105.40
JPY,09/25/2020,105.60
JPY,09/28/2020,105.49
JPY,09/29/2020,105.64
JPY,09/30/2020,105.45
JPY,10/01/2020,105.50
JPY,10/02/2020,105.33
JPY,10/05/2020,105.72
JPY,10/06/2020,105.62
JPY,10/07/2020,105.96
JPY,10/08/2020,106.01
JPY,10/09/2020,105.59
JPY,10/12/2020,105.30
JPY,10/13/2020,105.47
JPY,10/14/2020,105.15
JPY,10/15/2020,105.44
JPY,10/16/2020,105.40
JPY,10/19/2020,105.42
JPY,10/20/2020,105.49
JPY,10/21/2020,104.56
JPY,10/22/2020,104.82
JPY,10/23/2020,104.69
JPY,10/26/2020,104.82
JPY,10/27/2020,104.40
JPY,10/28/2020,104.29
JPY,10/29/2020,104.61
JPY,10/30/2020,104.64
JPY,11/02/2020,104.71
JPY,11/03/2020,104.46
JPY,11/04/2020,104.48
JPY,11/05/2020,103.47
JPY,11/06/2020,103.33
JPY,11/09/2020,105.36
JPY,11/10/2020,105.28
JPY,11/11/2020,105.42
JPY,11/12/2020,105.12
JPY,11/13/2020,104.62
JPY,11/16/2020,104.56
JPY,11/17/2020,104.17
JPY,11/18/2020,103.83
JPY,11/19/2020,103.72
JPY,11/20/2020,103.85
JPY,11/23/2020,104.54
JPY,11/24/2020,104.43
JPY,11/25/2020,104.45
JPY,11/26/2020,104.25
JPY,11/27/2020,104.10
JPY,11/30/2020,104.27
JPY,12/01/2020,104.30
JPY,12/02/2020,104.40
JPY,12/03/2020,103.83
JPY,12/04/2020,104.14
JPY,12/07/2020,104.06
JPY,12/08/2020,104.15
JPY,12/09/2020,104.21
JPY,12/10/2020,104.20
JPY,12/11/2020,104.01
JPY,12/14/2020,104.03
JPY,12/15/2020,103.66
JPY,12/16/2020,103.48
JPY,12/17/2020,103.10
JPY,12/18/2020,103.31
JPY,12/21/2020,103.30
JPY,12/22/2020,103.63
JPY,12/23/2020,103.55
JPY,12/24/2020,103.63
JPY,12/25/2020,103.48
JPY,12/28/2020,103.78
JPY,12/29/2020,103.56
JPY,12/30/2020,103.17
JPY,12/31/2020,103.24
JPY,01/01/2021,103.20
JPY,01/04/2021,103.10
JPY,01/05/2021,102.72
JPY,01/06/2021,103.04
JPY,01/07/2021,103.80
JPY,01/08/2021,103.93
JPY,01/11/2021,104.24
JPY,01/12/2021,103.75
JPY,01/13/2021,103.85
JPY,01/14/2021,103.79
JPY,01/15/2021,103.87
JPY,01/18/2021,103.69
JPY,01/19/2021,103.89
JPY,01/20/2021,103.52
JPY,01/21/2021,103.48
JPY,01/22/2021,103.77
JPY,01/25/2021,103.73
JPY,01/26/2021,103.60
JPY,01/27/2021,104.09
JPY,01/28/2021,104.21
JPY,01/29/2021,104.68
JPY,02/01/2021,104.91
JPY,02/02/2021,104.97
JPY,02/03/2021,105.01
JPY,02/04/2021,105.54
JPY,02/05/2021,105.36
JPY,02/08/2021,105.22
JPY,02/09/2021,104.57
JPY,02/10/2021,104.57
JPY,02/11/2021,104.72
JPY,02/12/2021,104.93
JPY,02/15/2021,105.36
JPY,02/16/2021,106.04
JPY,02/17/2021,105.85
JPY,02/18/2021,105.66
JPY,02/19/2021,105.43
JPY,02/22/2021,105.06
JPY,02/23/2021,105.24
JPY,02/24/2021,105.86
JPY,02/25/2021,106.21
JPY,02/26/2021,106.58
JPY,03/01/2021,106.75
JPY,03/02/2021,106.67
JPY,03/03/2021,106.99
JPY,03/04/2021,107.97
JPY,03/05/2021,108.34
JPY,03/08/2021,108.86
JPY,03/09/2021,108.46
JPY,03/10/2021,108.38
JPY,03/11/2021,108.49
JPY,03/12/2021,109.00
JPY,03/15/2021,109.12
JPY,03/16/2021,108.98
JPY,03/17/2021,108.83
JPY,03/18/2021,108.88
JPY,03/19/2021,108.87
JPY,03/22/2021,108.83
JPY,03/23/2021,108.56
JPY,03/24/2021,108.72
JPY,03/25/2021,109.17
JPY,03/26/2021,109.64
JPY,03/29/2021,109.78
JPY,03/30/2021,110.34
JPY,03/31/2021,110.70
JPY,04/01/2021,110.60
JPY,04/02/2021,110.71
JPY,04/05/2021,110.17
JPY,04/06/2021,109.74
JPY,04/07/2021,109.84
JPY,04/08/2021,109.24
JPY,04/09/2021,109.65
JPY,04/12/2021,109.37
JPY,04/13/2021,109.05
JPY,04/14/2021,108.91
JPY,04/15/2021,108.74
JPY,04/16/2021,108.77
JPY,04/19/2021,108.15
JPY,04/20/2021,108.08
JPY,04/21/2021,108.05
JPY,04/22/2021,107.96
JPY,04/23/2021,107.91
JPY,04/26/2021,108.08
JPY,04/27/2021,108.68
JPY,04/28/2021,108.59
JPY,04/29/2021,108.91
JPY,04/30/2021,109.27
JPY,05/03/2021,109.06
JPY,05/04/2021,109.33
JPY,05/05/2021,109.18
JPY,05/06/2021,109.08
JPY,05/07/2021,108.60
JPY,05/10/2021,108.78
JPY,05/11/2021,108.61
JPY,05/12/2021,109.65
JPY,05/13/2021,109.45
JPY,05/14/2021,109.34
JPY,05/17/2021,109.19
JPY,05/18/2021,108.88
JPY,05/19/2021,109.21
JPY,05/20/2021,108.75
JPY,05/21/2021,108.94
JPY,05/24/2021,108.74
JPY,05/25/2021,108.76
JPY,05/26/2021,109.14
JPY,05/27/2021,109.80
JPY,05/28/2021,109.81
JPY,05/31/2021,109.54
JPY,06/01/2021,109.45
JPY,06/02/2021,109.54
JPY,06/03/2021,110.28
JPY,06/04/2021,109.49
JPY,06/07/2021,109.24
JPY,06/08/2021,109.49
JPY,06/09/2021,109.61
JPY,06/10/2021,109.31
JPY,06/11/2021,109.65
JPY,06/14/2021,110.06
JPY,06/15/2021,110.07
JPY,06/16/2021,110.69
JPY,06/17/2021,110.20
JPY,06/18/2021,110.19
JPY,06/21/2021,110.30
JPY,06/22/2021,110.64
JPY,06/23/2021,110.94
JPY,06/24/2021,110.86
JPY,06/25/2021,110.77
JPY,06/28/2021,110.62
JPY,06/29/2021,110.50
JPY,06/30/2021,111.10
JPY,07/01/2021,111.50
JPY,07/02/2021,111.04
JPY,07/05/2021,110.96
JPY,07/06/2021,110.60
JPY,07/07/2021,110.65
JPY,07/08/2021,109.79
JPY,07/09/2021,110.14
JPY,07/12/2021,110.35
JPY,07/13/2021,110.61
JPY,07/14/2021,109.99
JPY,07/15/2021,109.86
JPY,07/16/2021,110.08
JPY,07/19/2021,109.44
JPY,07/20/2021,109.84
JPY,07/21/2021,110.27
JPY,07/22/2021,110.14
JPY,07/23/2021,110.54
JPY,07/26/2021,110.34
JPY,07/27/2021,109.76
JPY,07/28/2021,109.90
JPY,07/29/2021,109.46
JPY,07/30/2021,109.70
JPY,08/02/2021,109.28
JPY,08/03/2021,109.04
JPY,08/04/2021,109.47
JPY,08/05/2021,109.74
JPY,08/06/2021,110.25
JPY,08/09/2021,110.28
JPY,08/10/2021,110.56
JPY,08/11/2021,110.40
JPY,08/12/2021,110.38
JPY,08/13/2021,109.57
JPY,08/16/2021,109.23
JPY,08/17/2021,109.57
JPY,08/18/2021,109.74
JPY,08/19/2021,109.72
JPY,08/20/2021,109.80
JPY,08/23/2021,109.68
JPY,08/24/2021,109.62
JPY,08/25/2021,109.99
JPY,08/26/2021,110.07
JPY,08/27/2021,109.82
JPY,08/30/2021,109.92
JPY,08/31/2021,110.02
JPY,09/01/2021,109.99
JPY,09/02/2021,109.92
JPY,09/03/2021,109.73
JPY,09/06/2021,109.83
JPY,09/07/2021,110.27
JPY,09/08/2021,110.23
JPY,09/09/2021,109.70
JPY,09/10/2021,109.93
JPY,09/13/2021,109.98
JPY,09/14/2021,109.67
JPY,09/15/2021,109.36
JPY,09/16/2021,109.70
JPY,09/17/2021,109.96
JPY,09/20/2021,109.39
JPY,09/21/2021,109.21
JPY,09/22/2021,109.78
JPY,09/23/2021,110.30
JPY,09/24/2021,110.72
JPY,09/27/2021,111.00
JPY,09/28/2021,111.50
JPY,09/29/2021,111.96
JPY,09/30/2021,111.27
JPY,10/01/2021,111.05
JPY,10/04/2021,110.87
JPY,10/05/2021,111.45
JPY,10/06/2021,111.41
JPY,10/07/2021,111.59
JPY,10/08/2021,112.22
JPY,10/11/2021,113.30
JPY,10/12/2021,113.60
JPY,10/13/2021,113.23
JPY,10/14/2021,113.66
JPY,10/15/2021,114.20
JPY,10/18/2021,114.31
JPY,10/19/2021,114.36
JPY,10/20/2021,114.26
JPY,10/21/2021,113.97
JPY,10/22/2021,113.46
JPY,10/25/2021,113.70
JPY,10/26/2021,114.14
JPY,10/27/2021,113.81
JPY,10/28/2021,113.56
JPY,10/29/2021,114.00
JPY,11/01/2021,113.98
JPY,11/02/2021,113.95
JPY,11/03/2021,113.98
JPY,11/04/2021,113.75
JPY,11/05/2021,113.40
JPY,11/08/2021,113.22
JPY,11/09/2021,112.85
JPY,11/10/2021,113.90
JPY,11/11/2021,114.05
JPY,11/12/2021,113.85
JPY,11/15/2021,114.12
JPY,11/16/2021,114.82
JPY,11/17/2021,114.07
JPY,11/18/2021,114.24
JPY,11/19/2021,113.98
JPY,11/22/2021,114.86
JPY,11/23/2021,115.12
JPY,11/24/2021,115.41
JPY,11/25/2021,115.35
JPY,11/26/2021,113.31
JPY,11/29/2021,113.52
JPY,11/30/2021,113.13
JPY,12/01/2021,112.75
JPY,12/02/2021,113.15
JPY,12/03/2021,112.80
JPY,12/06/2021,113.46
JPY,12/07/2021,113.57
JPY,12/08/2021,113.66
JPY,12/09/2021,113.44
JPY,12/10/2021,113.38
JPY,12/13/2021,113.56
JPY,12/14/2021,113.71
JPY,12/15/2021,114.02
JPY,12/16/2021,113.70
JPY,12/17/2021,113.67
JPY,12/20/2021,113.58
JPY,12/21/2021,114.08
JPY,12/22/2021,114.11
JPY,12/23/2021,114.37
JPY,12/24/2021,114.41
JPY,12/27/2021,114.83
JPY,12/28/2021,114.81
JPY,12/29/2021,114.94
JPY,12/30/2021,115.06
JPY,12/31/2021,115.08
JPY,01/03/2022,115.32
JPY,01/04/2022,116.14
JPY,01/05/2022,116.10
JPY,01/06/2022,115.82
JPY,01/07/2022,115.55
JPY,01/10/2022,115.20
JPY,01/11/2022,115.28
JPY,01/12/2022,114.63
JPY,01/13/2022,114.17
JPY,01/14/2022,114.20
JPY,01/17/2022,114.60
JPY,01/18/2022,114.61
JPY,01/19/2022,114.32
JPY,01/20/2022,114.09
JPY,01/21/2022,113.68
JPY,01/24/2022,113.92
JPY,01/25/2022,113.86
JPY,01/26/2022,114.63
JPY,01/27/2022,115.34
JPY,01/28/2022,115.24
JPY,01/31/2022,115.10
JPY,02/01/2022,114.71
JPY,02/02/2022,114.44
JPY,02/03/2022,114.95
JPY,02/04/2022,115.20
JPY,02/07/2022,115.12
JPY,02/08/2022,115.54
JPY,02/09/2022,115.49
JPY,02/10/2022,116.00
JPY,02/11/2022,115.41
JPY,02/14/2022,115.53
JPY,02/15/2022,115.62
JPY,02/16/2022,115.46
JPY,02/17/2022,114.93
JPY,02/18/2022,115.00
JPY,02/21/2022,114.74
JPY,02/22/2022,115.08
JPY,02/23/2022,114.97
JPY,02/24/2022,115.52
JPY,02/25/2022,115.56
JPY,02/28/2022,114.99
JPY,03/01/2022,114.89
JPY,03/02/2022,115.50
JPY,03/03/2022,115.46
JPY,03/04/2022,114.78
JPY,03/07/2022,115.29
JPY,03/08/2022,115.66
JPY,03/09/2022,115.82
JPY,03/10/2022,116.13
JPY,03/11/2022,117.28
JPY,03/14/2022,118.18
JPY,03/15/2022,118.28
JPY,03/16/2022,118.72
JPY,03/17/2022,118.59
JPY,03/18/2022,119.17
JPY,03/21/2022,119.47
JPY,03/22/2022,120.80
JPY,03/23/2022,121.15
JPY,03/24/2022,122.33
JPY,03/25/2022,122.06
JPY,03/28/2022,123.91
JPY,03/29/2022,122.84
JPY,03/30/2022,121.80
JPY,03/31/2022,121.66
JPY,04/01/2022,122.49
JPY,04/04/2022,122.78
JPY,04/05/2022,123.60
JPY,04/06/2022,123.79
JPY,04/07/2022,123.92
JPY,04/08/2022,124.32
JPY,04/11/2022,125.35
JPY,04/12/2022,125.35
JPY,04/13/2022,125.66
JPY,04/14/2022,125.86
JPY,04/15/2022,126.35
JPY,04/18/2022,126.97
JPY,04/19/2022,128.90
JPY,04/20/2022,127.88
JPY,04/21/2022,128.39
JPY,04/22/2022,128.56
JPY,04/25/2022,127.78
JPY,04/26/2022,127.22
JPY,04/27/2022,128.42
JPY,04/28/2022,130.79
JPY,04/29/2022,129.83
JPY,05/02/2022,130.14
JPY,05/03/2022,130.10
JPY,05/04/2022,129.07
JPY,05/05/2022,130.13
JPY,05/06/2022,130.56
JPY,05/09/2022,130.25
JPY,05/10/2022,130.43
JPY,05/11/2022,129.96
JPY,05/12/2022,128.32
JPY,05/13/2022,129.19
JPY,05/16/2022,129.16
JPY,05/17/2022,129.39
JPY,05/18/2022,128.22
JPY,05/19/2022,127.80
JPY,05/20/2022,127.85
JPY,05/23/2022,127.87
JPY,05/24/2022,126.80
JPY,05/25/2022,127.31
JPY,05/26/2022,127.14
JPY,05/27/2022,127.11
JPY,05/30/2022,127.55
JPY,05/31/2022,128.68
JPY,06/01/2022,130.11
JPY,06/02/2022,129.83
JPY,06/03/2022,130.86
JPY,06/06/2022,131.87
JPY,06/07/2022,132.58
JPY,06/08/2022,134.24
JPY,06/09/2022,134.33
JPY,06/10/2022,134.42
JPY,06/13/2022,134.40
JPY,06/14/2022,135.47
JPY,06/15/2022,133.83
JPY,06/16/2022,132.20
JPY,06/17/2022,134.96
JPY,06/20/2022,135.08
JPY,06/21/2022,136.61
JPY,06/22/2022,136.26
JPY,06/23/2022,134.93
JPY,06/24/2022,135.18
JPY,06/27/2022,135.43
JPY,06/28/2022,136.12
JPY,06/29/2022,136.58
JPY,06/30/2022,135.73
JPY,07/01/2022,135.19
JPY,07/04/2022,135.69
JPY,07/05/2022,135.87
JPY,07/06/2022,135.93
JPY,07/07/2022,135.98
JPY,07/08/2022,136.08
JPY,07/11/2022,137.42
JPY,07/12/2022,136.86
JPY,07/13/2022,137.42
JPY,07/14/2022,138.90
JPY,07/15/2022,138.53
JPY,07/18/2022,138.12
JPY,07/19/2022,138.18
JPY,07/20/2022,138.20
JPY,07/21/2022,137.37
JPY,07/22/2022,136.07
JPY,07/25/2022,136.66
JPY,07/26/2022,136.91
JPY,07/27/2022,136.55
JPY,07/28/2022,134.28
JPY,07/29/2022,133.19
JPY,08/01/2022,131.61
JPY,08/02/2022,133.16
JPY,08/03/2022,133.86
JPY,08/04/2022,132.85
